2024-03-09 20:17:15 - INFO - Fold 1:
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (foveal_scan): 0.0882
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (healthy): 0.6250
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (srf): 0.0441
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (irf): 0.0662
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (drusen): 0.8235
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (ped): 0.8382
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (hdots): 0.3897
2024-03-09 20:17:20 - INFO - Initial Test Accuracy (hfoci): 0.0515
2024-03-09 20:17:20 - INFO - Saving models in /home/tejadhith/Project/OCT/mutliclass_models_retfound_kfold/fold_1
2024-03-09 20:20:42 - INFO - Epoch 4/20, Train Accuracy (ped): 0.9210
2024-03-09 20:20:42 - INFO - Epoch 4/20, Train Accuracy (hdots): 0.7812
2024-03-09 20:20:42 - INFO - Epoch 4/20, Train Accuracy (hfoci): 0.9743
2024-03-09 20:20:44 - INFO - Epoch 4/20, Val Loss: 0.0756
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (foveal_scan): 0.9412
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (healthy): 0.9118
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (srf): 0.9191
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (irf): 0.9338
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (drusen): 0.7941
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (ped): 0.8750
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (hdots): 0.7500
2024-03-09 20:20:45 - INFO - Epoch 4/20, Validation Accuracy (hfoci): 0.9485
2024-03-09 20:20:59 - INFO - Best Validation Loss: 0.0756
2024-03-09 20:21:24 - INFO - Epoch 5/20, Train Loss: 0.0523
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (foveal_scan): 0.9945
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (healthy): 0.9761
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (srf): 0.9393
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (irf): 0.9531
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (drusen): 0.8419
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (ped): 0.9458
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (hdots): 0.7601
2024-03-09 20:21:36 - INFO - Epoch 5/20, Train Accuracy (hfoci): 0.9743
2024-03-09 20:21:37 - INFO - Epoch 5/20, Val Loss: 0.0681
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (foveal_scan): 0.9485
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (healthy): 0.9265
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (srf): 0.9265
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (irf): 0.9338
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (drusen): 0.8309
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (ped): 0.9044
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (hdots): 0.7647
2024-03-09 20:21:39 - INFO - Epoch 5/20, Validation Accuracy (hfoci): 0.9485
2024-03-09 20:21:51 - INFO - Best Validation Loss: 0.0681
2024-03-09 20:22:16 - INFO - Epoch 6/20, Train Loss: 0.0448
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (foveal_scan): 0.9963
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (healthy): 0.9835
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (srf): 0.9632
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (irf): 0.9559
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (drusen): 0.8805
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (ped): 0.9752
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (hdots): 0.7684
2024-03-09 20:22:27 - INFO - Epoch 6/20, Train Accuracy (hfoci): 0.9743
2024-03-09 20:22:29 - INFO - Epoch 6/20, Val Loss: 0.0643
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (foveal_scan): 0.9559
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (healthy): 0.9191
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (srf): 0.9632
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (irf): 0.9559
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (drusen): 0.8603
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (ped): 0.9265
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (hdots): 0.7794
2024-03-09 20:22:30 - INFO - Epoch 6/20, Validation Accuracy (hfoci): 0.9485
2024-03-09 20:22:45 - INFO - Best Validation Loss: 0.0643
2024-03-09 20:23:21 - INFO - Epoch 7/20, Train Loss: 0.0371
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (foveal_scan): 0.9972
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (healthy): 0.9825
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (srf): 0.9761
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (irf): 0.9559
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (drusen): 0.9329
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (ped): 0.9835
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (hdots): 0.7932
2024-03-09 20:23:33 - INFO - Epoch 7/20, Train Accuracy (hfoci): 0.9761
2024-03-09 20:23:34 - INFO - Epoch 7/20, Val Loss: 0.0620
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (foveal_scan): 0.9412
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (healthy): 0.9118
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (srf): 0.9706
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (irf): 0.9559
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (drusen): 0.8750
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (ped): 0.9338
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (hdots): 0.8015
2024-03-09 20:23:35 - INFO - Epoch 7/20, Validation Accuracy (hfoci): 0.9559
2024-03-09 20:23:50 - INFO - Best Validation Loss: 0.0620
2024-03-09 20:24:15 - INFO - Epoch 8/20, Train Loss: 0.0308
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (foveal_scan): 0.9972
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (healthy): 0.9862
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (srf): 0.9669
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (irf): 0.9697
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (drusen): 0.9688
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (ped): 0.9908
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (hdots): 0.8824
2024-03-09 20:24:27 - INFO - Epoch 8/20, Train Accuracy (hfoci): 0.9733
2024-03-09 20:24:28 - INFO - Epoch 8/20, Val Loss: 0.0583
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (foveal_scan): 0.9779
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (healthy): 0.9338
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (srf): 0.9706
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (irf): 0.9559
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (drusen): 0.8456
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (ped): 0.9265
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (hdots): 0.8382
2024-03-09 20:24:29 - INFO - Epoch 8/20, Validation Accuracy (hfoci): 0.9485
2024-03-09 20:24:44 - INFO - Best Validation Loss: 0.0583
